団体コード,団体名,2016-03-31,2017-03-31,2018-03-31,2019-03-31,2020-03-31,2021-03-31,2022-03-31,2023-03-31,2024-03-31
203831,長野県箕輪町,99.9,59,60.3,61.6,62.9,64.4,65.9,67.4,68.9
203840,長野県飯島町,46,48,50,52,54,56,58,60,62
203858,長野県南箕輪村,16,25.6,26.3,43.5,49.1,49.1,48.9,51.8,56.2
203866,長野県中川村,36,38,28.6,42,44,46,48,50,52
203882,長野県宮田村,,,,,,,,,
204021,長野県松川町,46,47.9,49.9,51.9,53.9,55.9,57.9,59.9,61.9
204030,長野県高森町,,,,,,,,,
204048,長野県阿南町,67.4,70.1,72.8,75.5,78.2,80.9,83.6,86.3,89
204072,長野県阿智村,,72,74,76,78,61.9,60.9,63.4,60.7
204099,長野県平谷村,,,,,,,,,
204102,長野県根羽村,,,,,,,,,
204111,長野県下條村,42,44,46,46.4,50,51.8,53.8,55.8,52.3
204129,長野県売木村,,,,,,,,,
204137,長野県天龍村,46,48,50,52,52,56,58,58,61.6
204145,長野県泰阜村,,,,,,,,,
204153,長野県喬木村,,46,48,50,52,54,56,56.9,58.4
204161,長野県豊丘村,,10.8,13.5,16,18.7,21.4,24.1,26.8,29.5
204170,長野県大鹿村,,,,,,,,,
204226,長野県上松町,,,,,,,,,
204234,長野県南木曽町,,,,,,,,,
204251,長野県木祖村,,,,,,,,,
204293,長野県王滝村,,,,,,,,,
204307,長野県大桑村,,,,,,,8.5,2,4
204323,長野県木曽町,,0,2.6,5.4,9.7,12.4,15.2,15.9,23
204463,長野県麻績村,,,,,,,,,
204480,長野県生坂村,,,,,,,,,
204501,長野県山形村,61.7,74,76,78,80,72.7,73.6,76.4,72.3
204510,長野県朝日村,58,60,62,64,64,68,69.9,71.9,73.9
204528,長野県筑北村,,58.1,59.9,58.9,60.8,62.7,64.5,66.4,68.3
204811,長野県池田町,62.2,62.2,62.4,70.2,0,3.3,6.6,9.8,13.1
204820,長野県松川村,,24,25.8,27.6,29.5,31.3,33.1,34.9,36.8
204854,長野県白馬村,34,36,38,40,40.8,43,45.1,47.9,49.5
204862,長野県小谷村,,,,,,,,,
205214,長野県坂城町,,64,66,68,70,72,74.2,63,65.4
205419,長野県小布施町,36.5,39.3,42,44.7,47.4,49.9,52.5,55.1,57.9
205435,長野県高山村,,,,,,,,100,100
205613,長野県山ノ内町,44,45.9,47.9,49.9,51.9,53.9,55.7,56.9,58.2
205621,長野県木島平村,,,,,,,,,
205630,長野県野沢温泉村,,,,,,,,,
205834,長野県信濃町,,,,,,,,,
205885,長野県小川村,,,,,,,,,
205907,長野県飯綱町,,,,,,,,,
206024,長野県栄村,,,,,,,,,
212016,岐阜県岐阜市,6.3,9.6,12.9,16.2,19.5,22.8,26.1,29.5,32.5
212024,岐阜県大垣市,,71.3,73.1,61,63.9,66.2,68.5,71.2,71.8
212032,岐阜県高山市,29,31.2,33.5,35.6,37.9,40.2,42.5,44.8,46.8
212041,岐阜県多治見市,37.5,43.8,45.8,47.3,49,51.1,53.2,54.3,56.1
212059,岐阜県関市,46.2,49,51.7,54.4,41.8,43.8,45.8,43.5,45.7
212067,岐阜県中津川市,39.3,70.3,72.4,74.5,76.5,78.6,80.7,82.8,3.3
212075,岐阜県美濃市,37.1,37.1,43.5,43.7,45.9,45.7,47.9,50.1,46.7
212083,岐阜県瑞浪市,57,75.1,76.7,78.3,79.8,81.2,82.4,82.7,84.4
212091,岐阜県羽島市,,53.9,55.6,57.3,59,59.9,62.1,63.6,55.9
212105,岐阜県恵那市,,21.3,23.5,25.8,26.9,30.2,32.4,34.7,36.6
212113,岐阜県美濃加茂市,,,,52.1,55.1,56.9,58.2,60.3,60.1
212121,岐阜県土岐市,58.4,58.4,64.5,64.5,66.5,67.5,69.6,64.5,60.9
212130,岐阜県各務原市,60.4,63.1,64.9,64.9,66.8,69.6,66.2,67.1,70.2
212148,岐阜県可児市,42.2,56.9,,60.3,61.5,62.9,65.3,67,50.6
212156,岐阜県山県市,50.9,50,52.5,54.9,57.2,59.8,61.9,64.4,67.4
212164,岐阜県瑞穂市,,33.9,35.7,37.8,39.9,41.3,42.8,45.2,47.7
212172,岐阜県飛騨市,18.6,20.6,32.2,34.2,36.2,38.1,40.2,42.2,44.3
212181,岐阜県本巣市,53.3,54.9,56.4,58,59.5,61,62.6,64.2,65.8
212199,岐阜県郡上市,,47.8,47.8,47.8,53.8,55.8,57.8,61.8,63.8
212202,岐阜県下呂市,,55,57,59,61,63,65,67,66.5
212211,岐阜県海津市,38.7,40.6,42.7,44.7,46.6,48.6,50.7,53.8,55.1
213021,岐阜県岐南町,,68,70,72,74,76,78,80,82
213039,岐阜県笠松町,,,,,,,,,
213411,岐阜県養老町,,,,,,,,,
213616,岐阜県垂井町,42,45.9,46.1,50,52,53.6,54.1,54.8,53.8
213624,岐阜県関ケ原町,39.6,48.4,50.6,52.8,53.1,55.1,57,58.7,60.5
213811,岐阜県神戸町,57.1,57.7,63.4,49.4,50.1,54.3,57.1,58.2,57.1
213829,岐阜県輪之内町,42.6,44.6,44.3,48.4,50.4,52.5,54.5,56.5,58.4
213837,岐阜県安八町,,28,,,36,36,38,39.5,41.6
214019,岐阜県揖斐川町,61.9,64.1,66.3,68.5,8.1,11.5,16,20.6,29.7
214035,岐阜県大野町,,,,,,,,,
214043,岐阜県池田町,38.4,42.5,43.1,45.3,47.5,49.8,52,54.1,56.4
214213,岐阜県北方町,56.3,58.3,60.3,62.3,64.3,66.3,68.3,70.3,72.3
215015,岐阜県坂祝町,,,,,,,,,
215023,岐阜県富加町,,,,,,,,,
215031,岐阜県川辺町,,,,,,,,,
215040,岐阜県七宗町,,,,,,,,,
215058,岐阜県八百津町,,,,,,,,,
215066,岐阜県白川町,,,28,30,32,28,36,38,40
215074,岐阜県東白川村,,,,,,,,,
215210,岐阜県御嵩町,40,42,42,44,46,50,52,54,56
216046,岐阜県白川村,,,,,,,,,
221007,静岡県静岡市,45.3,42.5,42.8,43.9,47.6,45.9,44.9,49.3,51.5
221309,静岡県浜松市,46,46.1,48,52.6,54.5,56.8,58.9,55.7,
222038,静岡県沼津市,,46.1,48.1,49.8,51.5,52.9,54.8,56.7,57.2
222054,静岡県熱海市,,58.1,64.1,70.2,76.2,82.3,88.4,92.6,95.8
222062,静岡県三島市,38,40,42,44,46,48,50,52,54
222071,静岡県富士宮市,,57.2,59.3,61.3,63.3,65.4,67.5,57.9,55.6
222089,静岡県伊東市,72.7,77.7,79.9,82.2,84.2,86.3,72.8,55.3,24
222097,静岡県島田市,9.2,11.3,13.4,15.5,17.6,19.7,21.8,23.9,26.2
222101,静岡県富士市,,41.6,43.5,44,48.3,47.9,50.5,52.8,54.3
222119,静岡県磐田市,43.9,48.5,50.6,52.7,54.7,56.8,58.9,60.9,63
222127,静岡県焼津市,,65.3,66.9,68.5,69.1,70.6,72.3,73.7,75.1
222135,静岡県掛川市,,42.8,44.8,46.9,48.7,50.7,52.7,54.5,56.1
222143,静岡県藤枝市,71.5,74.1,75.7,77.1,78.4,80.2,82.4,84.7,87
222151,静岡県御殿場市,70,70,72,74,76,77.9,79.5,81.6,83.2
222160,静岡県袋井市,,59.1,60.7,63.4,66,65.9,50.1,69.5,67
222194,静岡県下田市,80,82,84,85.4,87.4,89.5,91.5,93.5,95.6
222208,静岡県裾野市,61.1,62.2,63.7,64.6,66,67.2,69,70.2,71.9
222216,静岡県湖西市,55.9,58.1,60,62,64.1,66,67.8,69.8,71.8
222224,静岡県伊豆市,38,41.8,43.9,45.9,47,57.7,50.8,52.9,55
222232,静岡県御前崎市,40.9,42.7,44.5,47.2,47.7,48.9,49.1,50.4,53.4
222241,静岡県菊川市,53.9,55.6,57.4,59.1,59.8,62.5,64.2,65.9,69.3
222259,静岡県伊豆の国市,,65.5,68.1,68.8,71.2,72.5,74,75.5,77
222267,静岡県牧之原市,,,,65.6,67.8,27.4,30.1,32.8,23.7
223018,静岡県東伊豆町,57.4,59,60.7,62.3,63.9,65.1,66.7,68.4,69.9
223026,静岡県河津町,,65.3,69.9,74.2,78.6,82.9,87.2,53.7,58.1
223042,静岡県南伊豆町,100,,85.2,86.3,87.3,88.2,89.1,90,90.5
223051,静岡県松崎町,,40,42,44,46,48,50,52,54
223069,静岡県西伊豆町,,,,,,,,,
223255,静岡県函南町,10.8,,13.6,16.3,19,21.7,24.4,27.1,29.8
223417,静岡県清水町,57.5,59.4,61.3,63.2,14.8,18.1,21.5,24.8,28.1
223425,静岡県長泉町,46.4,46.9,48.7,50.7,53,54.6,57,57,61.9
223441,静岡県小山町,,50,52,54,56,58,60,62,64
224243,静岡県吉田町,,34,36,38,40,42,43.4,45.4,47.3
224294,静岡県川根本町,,,,,,,,,
224618,静岡県森町,,,46.4,48.2,50.1,52.1,54.1,55.6,57.5
231002,愛知県名古屋市,59.6,60.2,58.8,60.5,62.5,64.3,64.4,67.1,
232017,愛知県豊橋市,59.9,61.9,63.8,65.7,67.5,69.4,39.8,41.7,71.6
232025,愛知県岡崎市,,19.3,19.4,21.4,23.4,25.5,27.5,29.6,31.6
232033,愛知県一宮市,42.4,25.9,29.4,32.9,36.5,40,43.2,46.7,49
232041,愛知県瀬戸市,,82.8,84.8,84,83,84.1,85.2,77.8,79.4
232050,愛知県半田市,,66,67,67.8,71,69.3,71,73.4,76
232068,愛知県春日井市,,38.5,40.7,39.1,41.3,43.4,45.6,47.8,50
232076,愛知県豊川市,,35.7,39.1,40,42,44,46,48,50
232084,愛知県津島市,,32,34.4,36.4,38.4,40.3,42.3,44.3,46.2
232092,愛知県碧南市,79.9,79.2,80.2,81.1,82,82.9,83.6,84.5,84.8
232106,愛知県刈谷市,45.3,53.8,55.7,57.7,59.7,59,60.2,59.3,63.7
232114,愛知県豊田市,47.4,50.1,52.7,55.4,58.1,60.8,63.4,66.1,68.7
232122,愛知県安城市,85.7,24.9,3.7,7.2,10.7,14.1,17.6,21.1,24.6
232131,愛知県西尾市,68.6,70.9,63.4,65.4,67.7,69.9,71.5,72.8,73.8
